"cucumber","cucumber","5"
"fennel_seeds","fennel seeds","5"
"beef_dripping","beef dripping","4"
"panettone","panettone","4"
"nut","nut","4"
"cranberry_sauce","cranberry sauce","4"
"balsamic_vinegar","balsamic vinegar","4"
"prawn","prawn","4"
"quince","quince","4"
"fish_sauce","fish sauce","4"
"oyster","oyster","4"
"pancetta","pancetta","4"
"chickpea_flour","chickpea flour","4"
"cider","cider","4"
"champagne","champagne","4"
"rapeseed_oil","rapeseed oil","4"
"seasoning","seasoning","4"
"grapefruit","grapefruit","4"
"liqueur","liqueur","4"
"vanilla_essence","vanilla essence","4"
"ricotta_cheese","ricotta","4"
"pasta","pasta","4"
"stuffing","stuffing","4"
"royal_icing","royal icing","4"
"cherry","cherry","4"
"chicken","chicken","4"
"tabasco","Tabasco","3"
"broccoli","broccoli","3"
"calvados","calvados","3"
"lardons","lardons","3"
"walnut_oil","walnut oil","3"
"rice_vinegar","rice vinegar","3"
"cauliflower","cauliflower","3"
"smoked_mackerel","smoked mackerel","3"
"sunflower_seed","sunflower seed","3"
"damsons","damsons","3"
"sesame_seeds","sesame seeds","3"
"lard","lard","3"
"marmalade","marmalade","3"
"worcestershire_sauce","worcestershire sauce","3"
"clarified_butter","clarified butter","3"
"cheddar_cheese","cheddar","3"
"lychee","lychee","3"
"floury_potato","floury potato","3"
"macadamia_nuts","macadamia","3"
"coconut_milk","coconut milk","3"
"bitters","angostura bitters","3"
"cheese","cheese","3"
"monkfish","monkfish","3"
"coconut","coconut","3"
"duck_fat","duck fat","3"
"tea","tea","3"
"rocket","rocket","3"
"roast_turkey","roast turkey","3"
"soured_cream","soured cream","3"
"pumpkin","pumpkin","3"
"rock_salt","rock salt","3"
"turkey_breast","turkey breast","3"
"sherry_vinegar","sherry vinegar","3"
"wild_mushroom","wild mushrooms","3"
"lobster","lobster","3"
"capers","capers","3"
"wholemeal_flour","wholemeal flour","3"
"chicken_breast","chicken breast","3"
"madeira","madeira","3"
"mustard_powder","mustard powder","3"
"beef_stock","beef stock","3"
"scallop","scallop","3"
"dried_chilli","dried chilli","3"
"goats_cheese","goats' cheese","3"
"pork","pork","3"
"green_bean","green beans","3"
"mustard","mustard","3"
"condensed_milk","condensed milk","3"
"cranberry_juice","cranberry juice","3"
"celeriac","celeriac","3"
"curry_powder","curry powder","3"
"baguette","baguette","3"
"chilli_sauce","chilli sauce","3"
"amaretti","amaretti","3"
"quail","quail","3"
"cherry_tomatoes","cherry tomatoes","3"
"chicken_liver","chicken liver","3"
"molasses","molasses","3"
"poppy_seeds","poppy seeds","3"
"gherkin","gherkin","3"
"beef","beef","3"
"oats","oats","3"
"pastry","pastry","3"
"mixed_nuts","mixed nuts","2"
"duck","duck","2"
"cashew","cashew","2"
"saffron","saffron","2"
"garam_masala","garam masala","2"
"salad_leaves","salad leaves","2"
"sesame_oil","sesame oil","2"
"pea","peas","2"
"pecorino_cheese","pecorino","2"
"caviar","caviar","2"
"biscuit","biscuits","2"
"dried_cherries","dried cherries","2"
"beurre_manie","beurre manié","2"
"food_colouring","food colouring","2"
"swede","swede","2"
