"chicken_thigh","chicken thigh","3"
"mayonnaise","mayonnaise","3"
"mackerel","mackerel","3"
"green_lentil","green lentil","3"
"soy_sauce","soy sauce","3"
"haddock","haddock","3"
"jaggery","jaggery","3"
"cream","cream","3"
"asparagus","asparagus","3"
"coconut_cream","coconut cream","3"
"strawberry","strawberry","3"
"creme_fraiche","crème fraîche","2"
"scallop","scallop","2"
"wild_duck","wild duck","2"
"melon","melon","2"
"evaporated_milk","evaporated milk","2"
"mussel","mussels","2"
"lamb_shoulder","lamb shoulder","2"
"chilli_paste","chilli paste","2"
"fish","fish","2"
"thyme","thyme","2"
"french_beans","French beans","2"
"duck","duck","2"
"cheese","cheese","2"
"lamb_shank","lamb shank","2"
"bramley_apple","bramley apple","2"
"quail","quail","2"
"leek","leek","2"
"rosemary","rosemary","2"
"egg_white","egg white","2"
"melon_seeds","melon seeds","2"
"halibut","halibut","2"
"mixed_spices","mixed spices","2"
"cos_lettuce","cos lettuce","2"
"lime_leaves","lime leaves","2"
"apricot","apricot","2"
"white_wine","white wine","2"
"birds-eye_chillies","bird's-eye chillies","2"
"mustard_cress","mustard cress","2"
"pork_chop","pork chop","2"
"watermelon","watermelon","2"
"poussin","poussin","2"
"maize","maize","2"
"sauce","sauces","2"
"rice_wine","rice wine","2"
"pumpkin","pumpkin","2"
"walnut","walnut","2"
"cassava","cassava","2"
"brown_rice","brown rice","2"
"beef","beef","2"
"chump","chump","2"
"beef_tomato","beef tomato","2"
"field_mushroom","field mushroom","2"
"beef_braising_steak","braising steak","2"
"cabbage","cabbage","2"
"mint_sauce","mint sauce","2"
"little_gem_lettuce","Little Gem lettuce","2"
"shrimp","brown shrimp","2"
"lamb_stock","lamb stock","2"
"oily_fish","oily fish","2"
"pork_belly","pork belly","2"
"rice_noodle","rice noodles","2"
"vegetable","vegetables","2"
"english_mustard","English mustard","2"
"allspice","allspice","2"
"chapati_flour","chapati flour","2"
"floury_potato","floury potato","2"
"gelatine","gelatine","2"
"beef_mince","beef mince","2"
"lamb_loin","lamb loin","2"
"lobster","lobster","2"
"pancake","pancakes","1"
"langoustine","langoustine","1"
"iceberg_lettuce","iceberg lettuce","1"
"rump","rump","1"
"macadamia_nuts","macadamia","1"
"john_dory","John Dory","1"
"ricotta_cheese","ricotta","1"
"waxy_potato","waxy potato","1"
"mandarin","mandarin","1"
"watercress","watercress","1"
"polenta","polenta","1"
"sweetbread","sweetbread","1"
"grey_mullet","grey mullet","1"
"partridge","partridge","1"
"rice_vinegar","rice vinegar","1"
"bun","buns","1"
"radish","radish","1"
"tabasco","Tabasco","1"
"split_peas","split peas","1"
"king_edward_potato","King Edward","1"
"rock_salt","rock salt","1"
"raita","raita","1"
"passata","passata","1"
"tea","tea","1"
"mung_bean","mung beans","1"
"jujube","jujube","1"
"mango_pickle","mango pickle","1"
"puff_pastry","puff pastry","1"
"turkey","turkey","1"
"bean","beans","1"
"french_dressing","French dressing","1"
"roast_beef","roast beef","1"
"capsicum","capsicum","1"
"vanilla_extract","vanilla extract","1"
"hazelnut","hazelnut","1"
"ginger_beer","ginger beer","1"
"wine","wine","1"
"fig","fig","1"
"mozzarella_cheese","mozzarella","1"
"long-grain_rice","long-grain rice","1"
"amaranth","amaranth","1"
"galangal","galangal","1"
"orange_juice","orange juice","1"
"curd","curd","1"
"lager","lager","1"
"cream_cheese","cream cheese","1"
"basil","basil","1"
"mustard","mustard","1"
"lovage","lovage","1"
"margarine","margarine","1"
"lamb_rack","rack of lamb","1"
"raspberry","raspberry","1"
"ketchup","ketchup","1"
"goose","goose","1"
"fruit","fruit","1"
"clementine","clementine","1"
"caraway_seeds","caraway seeds","1"
"tofu","tofu","1"
"coffee","coffee","1"
"chilli_sauce","chilli sauce","1"
"whitebait","whitebait","1"
"tomato_chutney","tomato chutney","1"
"crisps","crisps","1"
"tarragon","tarragon","1"
"beef_oxtail","oxtail","1"
"pesto","pesto","1"
"oyster_mushroom","oyster mushrooms","1"
"catfish","catfish","1"
"whisky","whisky","1"
"pitta_bread","pitta bread","1"
"broad_beans","broad beans","1"
"pine_nut","pine nut","1"
"rocket","rocket","1"
"brie_cheese","brie","1"
"confectionery","confectionery","1"
"vine_leaves","vine leaves","1"
"kumquat","kumquat","1"
"parsley","parsley","1"
"demerara_sugar","demerara sugar","1"
"hake","hake","1"
"digestive_biscuit","digestive biscuit","1"
"cockles","cockles","1"
"pigeon","pigeon","1"
"dried_apricot","dried apricots","1"
"bouquet_garni","bouquet garni","1"
"plaice","plaice","1"
"chocolate","chocolate","1"
"beef_sirloin","sirloin","1"
"nectarine","nectarine","1"
"beef_fillet","fillet of beef","1"
"ling","ling","1"
"dark_chocolate","dark chocolate","1"
"quinoa","quinoa","1"
"guava","guava","1"
"sesame_oil","sesame oil","1"
"vanilla_pod","vanilla pod","1"
"spring_greens","spring greens","1"
"lamb_chop","lamb chop","1"
"apple_juice","apple juice","1"
"scotch_bonnet_chillies","Scotch bonnet chilli","1"
"chapatis","chapatis","1"
"sea_bream","sea bream","1"
"whiting","whiting","1"
"oats","oats","1"
"black_eyed_bean","black eyed beans","1"
"nasturtium","nasturtium","1"
"chicken_liver","chicken liver","1"
"mascarpone_cheese","mascarpone","1"
"grapefruit","grapefruit","1"
"grouse","grouse","1"
"quails_egg","quail's egg","1"
"pastry","pastry","1"
"white_cabbage","white cabbage","1"
"kidney_bean","kidney beans","1"
"savoy_cabbage","savoy cabbage","1"
"portobello_mushrooms","Portobello mushrooms","1"
